D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_14_954.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_14_954.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_14_954.jpg,0,0,0,9.736111
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_023.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_023.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_023.jpg,0,0,0,9.677362
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_093.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_093.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_093.jpg,0,0,0,9.599684
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_161.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_161.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_161.jpg,0,0.1849788,0,9.616683
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_232.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_232.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_232.jpg,0,0.4153779,0,9.836115
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_299.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_299.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_299.jpg,0,0.5963619,0,10.15109
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_366.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_366.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_366.jpg,0,0.4570254,0,10.47728
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_435.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_435.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_435.jpg,-0.1,0.2262012,0,10.70519
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_504.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_504.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_504.jpg,-0.1,0.04131722,0,10.73046
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_573.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_573.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_573.jpg,-0.3,0,0,10.62257
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_639.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_639.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_639.jpg,-0.45,0,0,10.51892
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_712.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_712.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_712.jpg,0,0,0,10.39014
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_781.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_781.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_781.jpg,0,0,0,10.32158
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_849.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_849.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_849.jpg,-0.1,0,0,10.23564
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_917.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_917.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_917.jpg,-0.25,0,0,10.15982
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_15_985.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_15_985.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_15_985.jpg,0,0,0,10.08362
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_054.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_054.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_054.jpg,-0.1,0,0,9.999048
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_123.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_123.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_123.jpg,-0.25,0,0,9.926286
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_191.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_191.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_191.jpg,-0.45,0,0,9.803364
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_260.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_260.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_260.jpg,-0.6000001,0,0,9.692933
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_328.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_328.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_328.jpg,0,0,0,9.564674
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_395.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_395.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_395.jpg,0,0.0642384,0,9.460886
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_462.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_462.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_462.jpg,0,0.2454786,0,9.524851
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_530.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_530.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_530.jpg,0,0.4865985,0,9.811609
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_598.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_598.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_598.jpg,0,0.6688753,0,10.18076
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_666.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_666.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_666.jpg,0,0.853591,0,10.68006
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_735.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_735.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_735.jpg,0,1,0,11.62041
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_804.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_804.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_804.jpg,0,1,0,11.92904
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_876.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_876.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_876.jpg,-0.05,0.9831139,0,13.06602
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_16_945.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_16_945.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_16_945.jpg,-0.2,0.7960263,0,13.63632
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_014.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_014.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_014.jpg,-0.4,0.5520852,0,13.95993
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_083.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_083.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_083.jpg,-0.5500001,0.3863412,0,14.19172
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_151.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_151.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_151.jpg,-0.7500002,0.1410926,0,14.11088
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_218.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_218.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_218.jpg,-0.9000002,0,0,14.17766
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_291.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_291.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_291.jpg,-1,0,0,13.91715
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_362.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_362.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_362.jpg,0,0,0,13.53348
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_432.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_432.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_432.jpg,0,0,0,13.34113
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_501.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_501.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_501.jpg,0,0.0615183,0,13.46691
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_569.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_569.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_569.jpg,0,0.2862306,0,13.46331
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_637.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_637.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_637.jpg,0,0.4721034,0,13.39821
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_705.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_705.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_705.jpg,0,0.6611731,0,14.08242
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_772.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_772.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_772.jpg,0,0.8953137,0,14.55154
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_839.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_839.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_839.jpg,0,1,0,15.23674
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_913.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_913.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_913.jpg,0,1,0,16.12522
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_17_986.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_17_986.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_17_986.jpg,0,1,0,16.64178
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_059.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_059.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_059.jpg,-0.15,1,0,17.46051
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_133.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_133.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_133.jpg,-0.35,0.9390943,0,18.2392
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_200.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_200.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_200.jpg,-0.5000001,0.758779,0,18.83606
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_268.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_268.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_268.jpg,-0.6500001,0.5751149,0,18.91058
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_336.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_336.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_336.jpg,0,0.3496585,0,19.11804
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_403.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_403.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_403.jpg,0,0.1673539,0,19.3754
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_471.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_471.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_471.jpg,0,0,0,19.30826
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_539.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_539.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_539.jpg,-0.05,0,0,18.80206
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_610.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_610.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_610.jpg,-0.25,0,0,18.61866
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_686.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_686.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_686.jpg,-0.4,0,0,18.87611
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_754.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_754.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_754.jpg,-0.6000001,0,0,18.61207
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_823.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_823.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_823.jpg,-0.7500002,0,0,17.96898
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_894.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_894.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_894.jpg,0,0,0,17.67679
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_18_966.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_18_966.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_18_966.jpg,0,0,0,17.88841
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_039.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_039.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_039.jpg,0,0,0,17.74058
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_112.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_112.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_112.jpg,0,0.2418543,0,17.67055
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_179.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_179.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_179.jpg,0,0.4206477,0,17.37272
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_252.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_252.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_252.jpg,0,0.3094731,0,17.6548
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_320.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_320.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_320.jpg,0,0.129108,0,18.14345
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_398.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_398.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_398.jpg,0,0,0,18.05063
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_466.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_466.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_466.jpg,0,0,0,17.42337
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_536.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_536.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_536.jpg,0,0,0,17.27757
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_605.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_605.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_605.jpg,0,0,0,17.69739
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_677.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_677.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_677.jpg,0,0.1446711,0,17.576
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_749.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_749.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_749.jpg,0,0.381014,0,17.66878
D:\OneDrive\Desktop\IMG\center_2020_11_30_14_21_19_820.jpg,D:\OneDrive\Desktop\IMG\left_2020_11_30_14_21_19_820.jpg,D:\OneDrive\Desktop\IMG\right_2020_11_30_14_21_19_820.jpg,0,0.5734005,0,17.53429
