D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_355.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_355.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_355.jpg,0,0,0,2.48E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_429.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_429.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_429.jpg,0,0,0,2.42E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_505.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_505.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_505.jpg,0,0,0,2.29E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_578.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_578.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_578.jpg,0,0,0,2.32E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_652.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_652.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_652.jpg,0,0,0,2.39E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_727.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_727.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_727.jpg,0,0,0,2.62E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_802.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_802.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_802.jpg,0,0,0,2.52E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_880.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_880.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_880.jpg,0,0,0,2.85E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_17_955.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_17_955.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_17_955.jpg,0,0,0,2.68E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_033.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_033.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_033.jpg,0,0,0,2.62E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_107.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_107.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_107.jpg,0,0,0,2.49E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_180.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_180.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_180.jpg,0,0,0,2.72E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_252.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_252.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_252.jpg,0,0,0,2.85E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_330.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_330.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_330.jpg,0,0,0,2.92E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_404.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_404.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_404.jpg,0,0,0,2.62E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_475.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_475.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_475.jpg,0,0,0,2.52E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_548.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_548.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_548.jpg,0,0,0,2.39E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_625.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_625.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_625.jpg,0,0,0,2.45E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_704.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_704.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_704.jpg,0,0,0,2.39E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_781.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_781.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_781.jpg,0,0,0,2.52E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_854.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_854.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_854.jpg,0,0,0,2.85E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_923.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_923.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_923.jpg,0,0,0,2.78E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_18_992.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_18_992.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_18_992.jpg,0,0,0,2.88E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_065.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_065.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_065.jpg,0,0,0,2.98E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_136.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_136.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_136.jpg,0,0,0,2.49E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_209.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_209.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_209.jpg,0,0,0,2.75E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_280.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_280.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_280.jpg,0,0,0,2.92E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_354.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_354.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_354.jpg,0,0,0,2.58E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_424.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_424.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_424.jpg,0,0,0,2.62E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_500.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_500.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_500.jpg,0,0,0,2.58E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_573.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_573.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_573.jpg,0,0,0,2.42E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_646.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_646.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_646.jpg,0,0,0,7.21E-06
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_718.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_718.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_718.jpg,0,0.1073052,0,0.05773073
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_792.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_792.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_792.jpg,0,0.3700725,0,0.2939685
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_867.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_867.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_867.jpg,0,0.2248206,0,0.6000581
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_19_940.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_19_940.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_19_940.jpg,0,0.04063531,0,0.6425986
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_014.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_014.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_014.jpg,0,0,0,0.6463205
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_085.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_085.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_085.jpg,0,0,0,0.6408294
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_154.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_154.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_154.jpg,0,0,0,0.6369717
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_232.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_232.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_232.jpg,0,0,0,0.6318605
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_302.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_302.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_302.jpg,0,0,0,0.6267907
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_375.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_375.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_375.jpg,0,0,0,0.6230152
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_447.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_447.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_447.jpg,0,0,0,0.6180165
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_524.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_524.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_524.jpg,0,0,0,0.6130581
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_597.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_597.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_597.jpg,0,0,0,0.6093655
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_671.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_671.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_671.jpg,0,0.0720273,0,0.6452724
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_746.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_746.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_746.jpg,0,0.296844,0,0.8223733
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_823.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_823.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_823.jpg,0,0.5275002,0,1.197656
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_894.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_894.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_894.jpg,0,0.708126,0,1.663186
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_20_965.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_20_965.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_20_965.jpg,0,0.9580206,0,2.533038
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_039.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_039.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_039.jpg,0,1,0,3.238739
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_116.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_116.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_116.jpg,-0.05,1,0,4.180512
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_188.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_188.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_188.jpg,-0.25,1,0,5.103051
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_264.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_264.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_264.jpg,-0.45,1,0,6.002575
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_340.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_340.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_340.jpg,-0.4727586,1,0,6.669762
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_414.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_414.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_414.jpg,-0.2498882,1,0,7.587852
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_486.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_486.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_486.jpg,0,1,0,8.48763
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_557.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_557.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_557.jpg,0,1,0,9.159116
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_631.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_631.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_631.jpg,0,1,0,10.05198
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_700.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_700.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_700.jpg,0,1,0,10.71734
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_772.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_772.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_772.jpg,0,1,0,11.69682
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_844.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_844.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_844.jpg,0,1,0,12.51002
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_915.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_915.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_915.jpg,0,1,0,13.15133
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_21_988.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_21_988.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_21_988.jpg,-0.1,1,0,13.91614
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_057.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_057.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_057.jpg,-0.25,1,0,14.68881
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_128.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_128.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_128.jpg,-0.3162528,1,0,15.51417
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_195.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_195.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_195.jpg,-0.1474911,1,0,15.89166
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_267.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_267.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_267.jpg,0,1,0,16.74085
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_344.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_344.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_344.jpg,0,1,0,17.59659
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_418.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_418.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_418.jpg,0,1,0,18.40747
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_491.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_491.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_491.jpg,-0.1,1,0,19.21369
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_569.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_569.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_569.jpg,-0.3,1,0,19.97701
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_642.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_642.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_642.jpg,-0.5000001,1,0,20.66821
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_714.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_714.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_714.jpg,-0.6369635,1,0,21.06902
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_790.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_790.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_790.jpg,-0.3770013,1,0,21.85342
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_866.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_866.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_866.jpg,-0.1453947,1,0,22.66223
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_22_942.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_22_942.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_22_942.jpg,0,1,0,23.43193
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_017.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_017.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_017.jpg,0,1,0,24.02616
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_092.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_092.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_092.jpg,-0.2,1,0,24.78935
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_170.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_170.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_170.jpg,-0.4100623,1,0,25.48713
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_245.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_245.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_245.jpg,-0.1802061,1,0,26.234
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_315.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_315.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_315.jpg,0,1,0,26.79975
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_388.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_388.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_388.jpg,0,1,0,27.54458
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_466.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_466.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_466.jpg,0,1,0,28.28906
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_544.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_544.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_544.jpg,0,1,0,29.02863
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_619.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_619.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_619.jpg,0,1,0,29.57949
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_696.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_696.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_696.jpg,0,1,0,30.18947
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_774.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_774.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_774.jpg,0,1,0,30.19068
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_850.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_850.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_850.jpg,-0.15,1,0,30.18398
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_23_926.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_23_926.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_23_926.jpg,-0.35,1,0,30.16358
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_24_003.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_24_003.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_24_003.jpg,-0.5500001,1,0,30.13894
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_24_083.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_24_083.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_24_083.jpg,-0.4159883,1,0,30.18274
D:\OneDrive\Desktop\IMG1\center_2020_12_05_19_38_24_149.jpg,D:\OneDrive\Desktop\IMG1\left_2020_12_05_19_38_24_149.jpg,D:\OneDrive\Desktop\IMG1\right_2020_12_05_19_38_24_149.jpg,-0.2138072,1,0,30.19531
